GRAPH,NODE_DISTANCE,STARTING_NODE,ENDING_NODE
coca-cola_company,3,murphy_usa_inc,kellogg_company
coca-cola_company,3,hill_international_inc,nv5_global
coca-cola_company,3,newell_brands_inc,yankee_candle_co_inc
coca-cola_company,3,general_motors_limited,delphi_energy_corp
coca-cola_company,3,becton_dickinson_and_company,angiodynamics_inc
coca-cola_company,3,pilgrims_pride_corp,braskem_sa
coca-cola_company,2,equifax_inc,tata_consultancy_services_ltd
coca-cola_company,3,rattler_midstream_lp,mplx_lp
coca-cola_company,3,tcr2_therapeutics_inc,alexandria_real_estate_equities_inc
coca-cola_company,3,quest_diagnostics_inc,biocept_inc
coca-cola_company,3,merck_and_co_inc,acceleron_pharma_inc
coca-cola_company,3,dpw_holdings_inc,mict_inc
coca-cola_company,3,ameresco_inc,vectren_corp
coca-cola_company,3,preferred_apartment_communities_inc,highwoods_properties_inc
coca-cola_company,3,visteon_sa,innolux_corp
coca-cola_company,3,mastec_inc,myr_group_inc
coca-cola_company,3,albireo_pharma_inc,alkermes_plc
coca-cola_company,3,tcr2_therapeutics_inc,regulus_therapeutics
coca-cola_company,3,trinet_group_inc,barrett_business_services_inc
coca-cola_company,3,apollo_investment_corp,genesis_healthcare_inc
coca-cola_company,3,coeur_mining_inc,anglogold_ashanti_ltd
coca-cola_company,2,intercontinental_exchange,deutsche_boerse_ag
coca-cola_company,3,athene_holding_ltd,apollo_senior_floating_rate_fund_inc
coca-cola_company,3,argo_group_international_holdings_ltd,cutera_inc
coca-cola_company,3,nordstrom_inc,asos_plc
coca-cola_company,3,veritiv_corp,innerworkings_inc
coca-cola_company,3,intrexon_corp,poseida_therapeutics_inc
coca-cola_company,3,ferro_corp,korea_fund_inc
coca-cola_company,3,perkinelmer_inc,oxford_immunotec_global_plc
coca-cola_company,3,st_joe_co,tejon_ranch_co
coca-cola_company,3,ventas_inc,ubs_ag_london_branch
coca-cola_company,3,gamco_investors_inc_et_al,gabelli_utility_trust
coca-cola_company,3,kkr_group_ltd,wmih_corp
coca-cola_company,3,americold_realty_trust,chubb_corp
coca-cola_company,3,federal_signal_corp,wabash_national_corp
coca-cola_company,3,marcus_corp,jason_industries_inc
coca-cola_company,3,medley_capital_corp,horizon_group_properties_inc
coca-cola_company,3,realogy_holdings_corp,phh_corp
coca-cola_company,3,invacare_corp,zanite_acquisition_corp
coca-cola_company,3,markel_corp,hagerty_inc
coca-cola_company,3,coca-cola_company,coca-cola_bottlers_japan_holdings_inc
coca-cola_company,3,zendesk_inc,responsys_inc
coca-cola_company,3,american_campus_communities_inc,post_properties_inc
coca-cola_company,3,entergy_arkansas_inc,american_water_works_company_inc
coca-cola_company,3,handr_block_inc,blucora_inc
coca-cola_company,3,blink_charging_co,nv5_global
coca-cola_company,3,old_republic_international_corp,chubb_limited
coca-cola_company,3,arch_capital_group_ltd,the_blackstone_group_lp
coca-cola_company,3,spartan_energy_acquisition_corp,magna_international_inc
coca-cola_company,2,ingredion_inc,essilor_intl
coca-cola_company,3,shell_midstream_partners_lp,williams_partners_lp__2
coca-cola_company,3,exantas_capital_corp,sutherland_asset_management_corp
coca-cola_company,3,apache_corp,ypf_sociedad_anonima
coca-cola_company,3,sabre_corp,informatica_llc
coca-cola_company,3,zendesk_inc,splunk_inc
coca-cola_company,3,lannett_co_inc,amerisourcebergen_corp
coca-cola_company,3,nielsen_holdings_plc,dun_and_bradstreet_corp/nw
coca-cola_company,3,rayonier_advanced_materials_inc,rayonier_inc
coca-cola_company,3,commercial_vehicle_group_inc,boxlight_corp
coca-cola_company,3,magenta_therapeutics_inc,amplitude_healthcare_acquisition_corp
coca-cola_company,3,rogers_corp,diodes_inc_/del/
coca-cola_company,3,amyris_inc,first_internet_bancorp
coca-cola_company,3,universal_display,au_optronics_corp
coca-cola_company,3,berry_global_group_inc,rpc_group_plc
coca-cola_company,3,fidelity_national_financial,cannae_holdings_inc
coca-cola_company,3,weight_watchers_international_inc,lvmh_moet_hennessy_louis_vuitton_inc
coca-cola_company,2,koninklijke_bunge_bv,glencore_internation
coca-cola_company,3,clean_harbors_inc,heritage-crystal_clean_inc
coca-cola_company,3,alta_equipment_group_inc,kubota_corporation
coca-cola_company,3,state_street_corp,scor_se_[france]
coca-cola_company,3,valeant_pharmaceuticals_international_inc,salix_pharmaceuticals_inc
coca-cola_company,3,fiesta_restaurant_group_inc,health_insurance_innovations_inc
coca-cola_company,3,ormat_technologies,atlas_copco_ab
coca-cola_company,3,halozyme_therapeutics_inc,chugai_pharmaceutical
coca-cola_company,3,international_flavors_and_fragrances_inc,morgan_stanley_international_holdings_inc
coca-cola_company,3,twilio_inc,arya_sciences_acquisition_corp_ii
coca-cola_company,3,virtus_investment_partners_inc,phoenix_companies_inc/de
coca-cola_company,3,jazz_pharmaceuticals_plc,3i_group_plc
coca-cola_company,3,popular_inc,popular_capital_trust_i
coca-cola_company,3,arena_pharmaceuticals_inc,genoptix_inc
coca-cola_company,3,enterprise_products_partners_l_p,teppco_partners_lp
coca-cola_company,3,ihs_markit_ltd,blackrock_asset_management_north_asia_limited
coca-cola_company,3,united_continental_holdings,archer_aviation_inc
coca-cola_company,3,broadcom_ltd,the_toronto-dominion_bank
coca-cola_company,3,bank_of_new_york_mellon_corp,mellon_capital_iv
coca-cola_company,3,invitae_corp,simpson_manufacturing_company
coca-cola_company,3,rockwell_automation_inc,ptc_inc
coca-cola_company,3,ptc_therapeutics,ionis_pharmaceuticals_inc
coca-cola_company,3,visa_inc,mastercard_inc
coca-cola_company,3,superior_industries_inc,broadridge_financial_solutions_inc
coca-cola_company,3,arch_capital_group_ltd,marsh_and_mclennan_companies_inc
coca-cola_company,3,bp_midstream_partners_lp,bp_plc
coca-cola_company,3,byline_bancorp_inc,discover_financial_services
coca-cola_company,3,tesla_inc,panasonic_corp
coca-cola_company,3,twin_river,penn_national_gaming_inc
coca-cola_company,3,saratoga_investment_corp,altra_industrial_motion_corp
coca-cola_company,3,symantec_corp,avast_plc
coca-cola_company,3,saratoga_investment_corp,univar_usa_inc
coca-cola_company,3,maxlinear_inc,marvell_technology_group_ltd
coca-cola_company,3,mdc_partners_inc,citrix_systems_inc
coca-cola_company,3,liveperson_inc,nuance_communications_inc
coca-cola_company,3,meridian_bioscience_inc,hillenbrand_inc
coca-cola_company,3,rlj_lodging_trust,extended_stay_america_inc
coca-cola_company,3,invacare_corp,melinta_therapeutics_inc
coca-cola_company,3,arch_capital_group_ltd,aon_plc
coca-cola_company,3,colony_capital_inc,kvh_industries_inc_de
coca-cola_company,3,valley_national_bancorp,umb_financial_corp
coca-cola_company,3,general_electric_company,electricite_de_france_sa
coca-cola_company,3,fibrogen_inc,3sbio_inc
coca-cola_company,3,agrofresh_solutions,northern_technologies_international_corp
coca-cola_company,3,anaplan_inc,cloudflare_inc
coca-cola_company,3,coca_cola_bottling_co_consolidated_/de/,keurig_dr_pepper_inc
coca-cola_company,3,tcr2_therapeutics_inc,gritstone_oncology_inc
coca-cola_company,3,byline_bancorp_inc,inland_bancorp_inc
coca-cola_company,3,amc_entertainment_inc,reald_inc
coca-cola_company,3,general_motors_limited,takata_corp
coca-cola_company,3,cronos_group_inc,sharpspring_inc
coca-cola_company,3,zuora_inc,evercommerce_inc
coca-cola_company,3,microstrategy_inc,exeter_finance_corp
coca-cola_company,3,global_blood_therapeutics_inc,relypsa_inc
coca-cola_company,3,regenxbio_inc,dimension_therapeutics_inc
coca-cola_company,3,washington_real_estate_investment_trust,capitalsource_inc
coca-cola_company,3,macom_technology_solutions_holdings_inc,credo_technology_group_holding_ltd
coca-cola_company,3,b_riley_financial_inc,ebay_inc
coca-cola_company,3,nevro_corp,boston_scientific_corp
coca-cola_company,3,santander_consumer_usa_holdings,fiat_chrysler_automobiles_nv
coca-cola_company,2,hain_celestial_group_inc,glanbia_plc_ord
coca-cola_company,3,fireeye_inc,te_connectivity_ltd
coca-cola_company,3,incyte_corp,syros_pharmaceuticals
coca-cola_company,3,bridgebio_pharma_llc,crinetics_pharmaceuticals_inc
coca-cola_company,3,whiting_petroleum_corp,magnolia_oil_and_gas_corp
coca-cola_company,2,archer_daniels_midland_co,marathon_petroleum_corp
coca-cola_company,3,dover_corp,flowserve_corp
coca-cola_company,3,hersha_hospitality_trust,sterling_bancorp_inc
coca-cola_company,3,cronos_group_inc,new_york_and_company
coca-cola_company,3,bain_capital_specialty_finance_inc,electronics_for_imaging_inc
coca-cola_company,3,fs_kkr_capital_corp,emerald_expositions_events_inc
coca-cola_company,3,armstrong_flooring_inc,forbo_holding
coca-cola_company,3,phillips_66,excel_corp
coca-cola_company,3,albany_international_corp,hexcel_corp
coca-cola_company,3,resonant_inc,sonim_technologies_inc
coca-cola_company,3,saratoga_investment_corp,lpl_financial_holdings_inc
coca-cola_company,3,msci_inc,blackrock_institutional_trust_company_national_association
coca-cola_company,3,vitality_biopharma_inc,united_bankshares_inc_[va]
coca-cola_company,3,manpowergroup_inc,korn_ferry_international
coca-cola_company,3,rogers_corp,northwest_pipe_co
coca-cola_company,3,mueller_water_products,cno_financial_group
coca-cola_company,3,seattle_genetics_inc,inovio_pharmaceuticals_inc
coca-cola_company,3,home_bancshares_inc,bank_of_commerce_holdings
coca-cola_company,3,mdc_partners_inc,publicis_groupe
coca-cola_company,3,barings_bdc_inc,tpc_group_inc
coca-cola_company,3,green_brick_partners,greenlight_capital_lp
coca-cola_company,3,targa_resources_corp,atlas_energy_llc
coca-cola_company,3,ares_capital_corp,healthcare_merger_corp
coca-cola_company,3,state_street_corp,perpetual_ltd
coca-cola_company,3,enbridge_inc,spectra_energy_partners_gp_llc
coca-cola_company,3,welltower_inc,quality_care_properties_inc
coca-cola_company,3,republic_services,us_ecology_inc
coca-cola_company,3,enpro_industries_inc,exxon_mobil_corp
coca-cola_company,2,bandg_foods_inc,credit_suisse_ag
coca-cola_company,3,entergy_arkansas_inc,southern_company
coca-cola_company,3,mks_instruments_inc,mitsubishi_electric_corporation
coca-cola_company,3,broadcom_ltd,mandt_bank_corp
coca-cola_company,2,equifax_inc,warner_media_llc
coca-cola_company,3,healthcare_realty_trust_inc,cvs_health_corporation
coca-cola_company,3,caleres_inc,steven_madden_ltd
coca-cola_company,3,logitech_international_sa,eventbrite_inc
coca-cola_company,3,echostar_corp,gilat_satellite_networks_ltd
coca-cola_company,3,neenah_inc,scotts_miracle-gro_co
coca-cola_company,2,intercontinental_exchange,black_knight_inc
coca-cola_company,3,zendesk_inc,sendgrid_inc
coca-cola_company,2,santander_holdings_usa_inc,mbia_inc
coca-cola_company,3,macerich_co,simon_property_group_inc_/de/
coca-cola_company,3,abbvie_inc,imab
coca-cola_company,3,las_vegas_sands_corp,galaxy_entertainment_group_ltd
coca-cola_company,3,universal_display,agricultural_bank_of_china_limited
coca-cola_company,3,exact_sciences_corp,epigenomics_ag
coca-cola_company,3,astronics_corp,teradyne_international_holdings_bv
coca-cola_company,3,skechers_usa_inc,cinedigm_corp
coca-cola_company,3,copart_inc,acv_auctions_inc
coca-cola_company,3,air_transport_services_group_inc,swire_pacific_ltd
coca-cola_company,3,gcp_(uk)_holdings_limited,givaudan_sa
coca-cola_company,3,otonomy_inc,auris_medical
coca-cola_company,3,beigene_ltd,kite_pharma_inc
coca-cola_company,3,hyatt_hotels_corp,homeaway_inc
coca-cola_company,3,american_axle_and_manufacturing_holdings_inc,metaldyne_performance_group_inc
coca-cola_company,3,caterpillar_inc,vossloh_ag
coca-cola_company,3,propetro_holding_corp,calfrac_well_services_ltd
coca-cola_company,3,sba_communications_corp,sprint_corp
coca-cola_company,3,hill_international_inc,pernix_group_inc
coca-cola_company,3,editas_medicine,graphite_bio_inc
coca-cola_company,3,cyrusone_inc,biomed_realty_trust_inc
coca-cola_company,3,kkr_group_ltd,kkr_acquisition_holdings_i_corp
coca-cola_company,3,editas_medicine,century_therapeutics_inc
coca-cola_company,3,whitestone_reit,stewart_and_stevenson_inc
coca-cola_company,3,state_street_corp,morningstar_inc
coca-cola_company,3,allegiant_travel_co,schneider_electric_se
coca-cola_company,3,old_republic_international_corp,axis_capital_holdings
coca-cola_company,3,carvana_co,kar_auction_services_inc
coca-cola_company,3,haemonetics_corp,abbvie_inc
coca-cola_company,3,avista_corp,olympus_corp
coca-cola_company,3,enpro_industries_inc,curtiss-wright_corp
coca-cola_company,3,vocera_communications_inc,five9_inc
coca-cola_company,3,newmont_mining_corp,agnico_eagle_mines_ltd
coca-cola_company,3,saratoga_investment_corp,cdk_global_inc
coca-cola_company,3,american_tower_corp_/ma/,telefonica_sa
coca-cola_company,3,pluristem_therapeutics_inc,mesoblast_ltd
coca-cola_company,3,american_airlines_group_inc,jetblue_airways_corp
coca-cola_company,3,dr_pepper_snapple_group_inc,treehouse_foods
coca-cola_company,3,world_wrestling_entertainmentinc,stellar_acquisition_iii_inc
coca-cola_company,3,goldman_sachs_group_inc,vipshop_holdings_ltd
coca-cola_company,3,beigene_ltd,assembly_biosciences
coca-cola_company,3,marinemax_inc,seacoast_banking_corp_of_florida
coca-cola_company,3,qwest_corp,centurylink_inc
coca-cola_company,3,calamp_corp,iteris_inc
coca-cola_company,3,whiting_petroleum_corp,oasis_midstream_partners_lp
coca-cola_company,3,tronox_holdings_plc,standard_bank_group_ltd
coca-cola_company,3,lsb_industries_inc,marubeni_corp
coca-cola_company,3,oncocyte_corp,genentech_inc
coca-cola_company,3,parker_hannifin_corp,meggitt_plc
coca-cola_company,3,crestwood_equity_partners_lp,antero_resources_corp
coca-cola_company,3,pebblebrook_hotel_trust,chatham_lodging_trust
coca-cola_company,3,gilead_sciences_inc,immunomedics_inc
coca-cola_company,3,altair_engineering_inc,datawatch_cp
coca-cola_company,3,liberty_broadband_corp,wideopenwest_inc
coca-cola_company,3,imperial_oil_ltd,spitfire_energy_ltd
coca-cola_company,3,snap_inc,naver_corp
coca-cola_company,3,service_corp_international,carriage_services_inc
coca-cola_company,3,abbvie_inc,vitae_pharmaceuticals_inc
coca-cola_company,3,american_resources_corp,mccoy_corp
coca-cola_company,3,marathon_patent_group_inc,xpresspa_group_inc
coca-cola_company,3,ambarella_inc,integrated_device_technology_inc
coca-cola_company,3,clovis_oncology_inc,endocyte_inc
coca-cola_company,3,lamb_weston_holdings_inc,sirva_inc
coca-cola_company,3,allegiant_travel_co,frontier_airlines_holdings_inc
coca-cola_company,3,international_paper_co_/new/,mayr-melnhof_karton_ag
coca-cola_company,3,nucor_corp,steel_technologies_inc
coca-cola_company,2,koninklijke_bunge_bv,mizuho_financial_group_inc
coca-cola_company,3,arlo_technologies_inc,netgear_inc
coca-cola_company,3,gamco_investors_inc_et_al,bancroft_convertible_fund
coca-cola_company,3,acelrx_pharmaceuticals_inc,athlon_acquisition_corp
coca-cola_company,3,agco_corp,oshkosh_corp
coca-cola_company,2,broadcom_ltd,the_toronto-dominion_bank
coca-cola_company,3,toughbuilt_industries_inc,home_depot_inc
coca-cola_company,3,document_security_systems_inc,quantum_corp
coca-cola_company,3,pq_group_holdings_inc,goldman_sachs_group_inc
coca-cola_company,3,amarin_corp_plc,minerva_neurosciences_inc
coca-cola_company,3,homology_medicines_inc,phaserx_inc
coca-cola_company,3,halozyme_therapeutics_inc,lipocine_inc
coca-cola_company,3,adient_plc,tata_motors_ltd
coca-cola_company,3,jazz_pharmaceuticals_plc,gw_pharmaceuticals
coca-cola_company,3,healthcare_realty_trust_inc,hershey_co
coca-cola_company,3,ford_motor_company,mahindra_and_mahindra_ltd
coca-cola_company,3,cincinnati_bell_inc,commonwealth_bank_of_australia
coca-cola_company,3,neophotonics_corp,diodes_inc_/del/
coca-cola_company,3,american_international_group_inc,the_blackstone_group_lp
coca-cola_company,3,vir_biotechnology_inc,geovax_labs_inc
coca-cola_company,3,blackberry_ltd,kinnate_biopharma_inc
coca-cola_company,3,ubiquiti_networks_inc,aerohive_networks_inc
coca-cola_company,3,regency_centers_corp,tjx_companies_inc_/de/
coca-cola_company,3,unifirst_corp,buffalo_wild_wings_inc
coca-cola_company,2,koninklijke_bunge_bv,ing_groep_nv
coca-cola_company,2,broadcom_ltd,zscaler_inc
coca-cola_company,3,vocera_communications_inc,workiva_inc
coca-cola_company,3,aytu_bioscience_inc,cesca_therapeutics_inc
coca-cola_company,3,sunnova_energy_international_inc,hanwha_q_cells_co_ltd
coca-cola_company,3,chemours_co,dongyue_group_ltd
coca-cola_company,3,regenxbio_inc,homology_medicines_inc
coca-cola_company,3,fulcrum_therapeutics_inc,sangamo_therapeutics_inc
coca-cola_company,1,coca-cola_company,kirin_holdings_co_ltd
coca-cola_company,3,dell_inc,emc_corp
coca-cola_company,3,inpixon,gtx_inc
coca-cola_company,3,nektar_therapeutics,synthorx_inc
coca-cola_company,3,federal_national_mortgage_association,wachovia_corp
coca-cola_company,3,black_ridge_acquisition_corp,mill_city_ventures_iii_ltd
coca-cola_company,3,level_brands_inc,im_cannabis_corp
coca-cola_company,3,lkq_corp,vitro_sa
coca-cola_company,3,zogenix_inc,longboard_pharmaceuticals_inc
coca-cola_company,3,white_mountains_insurance_group,turk_hava_yallari_ao
coca-cola_company,3,black_hills_corp,bba_aviation_plc
coca-cola_company,3,nielsen_holdings_plc,target_corp
coca-cola_company,3,retrophin_inc,vifor_pharma_ltd
coca-cola_company,3,medtronic_public_limited_company,apple_inc
coca-cola_company,3,sunstone_hotel_investors,hyatt_hotels_corp
coca-cola_company,3,cronos_group_inc,nestle_sa_cham_et_ve
coca-cola_company,3,veeva_systems_inc,iqvia_holdings_inc__1
coca-cola_company,3,futurefuel_corp,newmarket_corp
coca-cola_company,3,vmware_inc,red_hat_inc
coca-cola_company,3,eqt_corp,quantum_corp
coca-cola_company,3,pra_group_inc,nordea_bank_ab_adr
coca-cola_company,3,equitrans_midstream_corporation,range_resources_corp
coca-cola_company,3,dcp_midstream_lp,genesis_energy_lp
coca-cola_company,3,cvr_partners_lp,andeavor_logistics_lp
coca-cola_company,3,synaptics_inc,synopsys_inc
coca-cola_company,3,saratoga_investment_corp,twin_river
coca-cola_company,2,philip_morris_international_inc,diageo_plc
coca-cola_company,3,synovus_financial_corp,mcclatchy_co
coca-cola_company,3,ncr_corp,alkami_technology_inc
coca-cola_company,3,goldman_sachs_group_inc,gsx_techedu_inc
coca-cola_company,3,veeva_systems_inc,ims_health_inc
coca-cola_company,3,mueller_water_products,textron_inc
coca-cola_company,3,neophotonics_corp,inphi_corp
coca-cola_company,3,triumph_group_inc,kaman_corp
coca-cola_company,3,central_pacific_financial_corp,elevate_credit_inc
coca-cola_company,3,open_text_corp,enghouse_sys_ltd
coca-cola_company,3,regenxbio_inc,passage_bio_inc
coca-cola_company,3,realty_income_corp,kingfisher_new
coca-cola_company,3,och-ziff_capital_management_group_llc,sculptor_acquisition_corp_i
coca-cola_company,2,dr_pepper_snapple_group_inc,krispy_kreme_doughnuts_inc
coca-cola_company,3,gamco_investors_inc_et_al,gabelli_dividend
coca-cola_company,3,lhc_group_inc,chemed_corp
coca-cola_company,3,the_carlyle_group_lp,tcg_bdc_inc
coca-cola_company,3,vaxart_inc,4d_molecular_therapeutics_inc
coca-cola_company,3,deckers_outdoor_corp,abc-mart_inc
coca-cola_company,3,kkr_group_ltd,kkr_financial_holdings_llc
coca-cola_company,3,annaly_capital_management_inc,berkshire_grey_inc
coca-cola_company,3,neogenomics_inc,privia_health_group_inc
coca-cola_company,3,azz_inc,sequa_corp_/de/
coca-cola_company,2,adobe_inc,tubemogul_inc
coca-cola_company,3,transenterix_inc,intuitive_surgical_inc
coca-cola_company,3,electronic_arts_inc,nexon_co_ltd
coca-cola_company,3,virtu_financial_inc,cme_group_inc
coca-cola_company,3,owens_and_minor_inc,sandp_global_inc
coca-cola_company,3,idt_corp,integra_lifesciences_corp
coca-cola_company,3,roivant_sciences_ltd,catalyst_pharmaceuticals_inc
coca-cola_company,3,equitrans_midstream_corporation,consolidated_edison_inc
coca-cola_company,3,intersect_ent,endologix_inc
coca-cola_company,3,fabrinet,zte_corp
coca-cola_company,3,conagra_brands_inc,nomad_foods_ltd
coca-cola_company,3,actinium_pharmaceuticals_inc,bioxcel_therapeutics_inc
coca-cola_company,3,saratoga_investment_corp,equiniti_group_plc
coca-cola_company,3,warner_music_group_corp,tencent_holdings_ltd
coca-cola_company,3,beigene_ltd,compugen_ltd
coca-cola_company,3,amcor_plc,ball_corp
coca-cola_company,3,virtu_financial_inc,dbs_group_holdings_ltd
coca-cola_company,3,vaalco_energy_inc,glencore_internation
coca-cola_company,3,caleres_inc,skechers_usa_inc
coca-cola_company,3,editas_medicine,cellectis_sa
coca-cola_company,3,genius_brands_international_inc,dhx_media_ltd
coca-cola_company,3,newmont_mining_corp,anglogold_ashanti_ltd
coca-cola_company,3,union_bankshares_corp,access_national_corp
coca-cola_company,3,chase_corp,netezza_corp
coca-cola_company,3,homology_medicines_inc,logicbio_therapeutics_inc
coca-cola_company,3,quotient_technology_inc,del_frisco's_restaurant_group_inc
coca-cola_company,3,linde_plc,mitsubishi_chemical_holdings_corp
coca-cola_company,3,biopharmx_corp,grafton_group
coca-cola_company,3,intel_corp,tower_semiconductor_ltd
coca-cola_company,3,coeur_mining_inc,avino_silver_and_gold
coca-cola_company,3,veritiv_corp,beacon_roofing_supply_inc
coca-cola_company,3,hanger_inc,ezcorp_inc
coca-cola_company,3,energy_transfer_lp__1,lattice_semiconductor_corp
coca-cola_company,3,annaly_capital_management_inc,general_electric_capital_corp
coca-cola_company,3,hamilton_beach_brands_holding_co,nacco_industries_inc
coca-cola_company,3,discovery_comm_inc,scripps_networks_interactive_inc
coca-cola_company,3,del_taco_restaurants_inc,jamba_inc
coca-cola_company,3,simmons_first_national_corp,southwest_georgia_financial_corp
coca-cola_company,3,nantkwest_inc,aquinox_pharmaceuticals_inc
coca-cola_company,3,penn_national_gaming_inc,pinnacle_entertainment_inc
coca-cola_company,3,third_point_reinsurance_ltd_co,sentinel_labs_inc
coca-cola_company,3,wintrust_financial_corp,itochu_techno-so
coca-cola_company,3,energy_fuels_inc,virginia_energy
coca-cola_company,3,zimmer_biomet_holdings,globus_medical_inc
coca-cola_company,3,primerica_inc,warburg_pincus_capital_corp_i-a
coca-cola_company,3,berkshire_hills_bancorp_inc,morningstar_inc
coca-cola_company,3,genius_brands_international_inc,sony_corp
coca-cola_company,2,herbalife_nutrition_ltd,conagra_brands_inc
coca-cola_company,3,washington_real_estate_investment_trust,lockheed_martin_corp
coca-cola_company,2,sandp_global_inc,estee_lauder_companies_inc
coca-cola_company,3,apartment_investment_and_management_co,cousins_properties_inc
coca-cola_company,3,a10_networks_inc,rapid7_inc
coca-cola_company,3,skyworks_solutions,broadcom_ltd
coca-cola_company,3,hci_group_inc,swiss_reinsurance_co_ltd
coca-cola_company,3,cabot_corp,3m_company
coca-cola_company,3,ebix_inc,makemytrip_ltd
coca-cola_company,3,cvr_energy_inc,cf_industries_holdings
coca-cola_company,3,otonomy_inc,bridgebio_pharma_llc
coca-cola_company,3,hollyfrontier_corp,suncor_energy_inc
coca-cola_company,3,ligand_pharmaceuticals_inc,oncobiologics_inc
coca-cola_company,3,main_street_capital_corp,sonic_corp
coca-cola_company,3,iridium_communications_inc,orbcomm_inc
coca-cola_company,3,adtalem_global_education_inc,tessco_technologies_inc
coca-cola_company,3,pioneer_natural_resources_co,laredo_petroleum_inc
coca-cola_company,3,fortress_biotech_inc,veru_inc
coca-cola_company,3,intrexon_corp,oragenics_inc
coca-cola_company,3,q2_holdings_inc,marqeta_inc
coca-cola_company,3,ringcentral_inc,amyris_inc
coca-cola_company,3,first_interstate_bancsystem_inc,enterprise_financial_services_corp
coca-cola_company,3,ooma_inc,rogers_communications_inc
coca-cola_company,3,united_therapeutics_corp,insmed_inc
coca-cola_company,3,quest_diagnostics_inc,quest_management_inc
coca-cola_company,3,idt_corp,orange_inc
coca-cola_company,2,chevron_corp,noble_midstream_partners_lp
coca-cola_company,3,black_stone_minerals_lp,azul_sa
coca-cola_company,3,moelis_and_co,perella_weinberg_partners_llc
coca-cola_company,3,albany_international_corp,national_presto_industries_inc
coca-cola_company,3,anaplan_inc,paylocity_holding_corp
coca-cola_company,3,cardinal_health_inc,mohawk_industries_inc
coca-cola_company,2,koninklijke_bunge_bv,oci_nv
coca-cola_company,3,activision_blizzard,ubisoft_entertainment_sa
coca-cola_company,3,new_residential_investment_corp,fortress_investment_group_llc
coca-cola_company,3,resonant_inc,orion_energy_systems_inc
coca-cola_company,3,dbv_technologies_ads,aimmune_therapeutics_inc
coca-cola_company,3,iridium_communications_inc,singapore_telecommunications_ltd
coca-cola_company,3,one_liberty_properties_inc,brt_apartments_corp
coca-cola_company,3,csg_systems_international_inc,healthcare_merger_corp
coca-cola_company,2,sandp_global_inc,central_european_media_enterprises_ltd
coca-cola_company,3,global_partners_lp,central_european_media_enterprises_ltd
coca-cola_company,3,trimble_inc,cenveo_inc
coca-cola_company,3,stellar_biotechnologies_inc,anchiano_therapeutics_ltd
coca-cola_company,3,spectrum_pharmaceuticals_inc,cullinan_oncology_inc
coca-cola_company,3,vaalco_energy_inc,transglobe_energy_cp
coca-cola_company,3,bright_health_inc,humana_inc
coca-cola_company,3,cytomx_therapeutics_inc,werewolf_therapeutics_inc
coca-cola_company,3,mallinckrodt_plc,vectivbio_holding_ag
coca-cola_company,3,ping_identity_holding_corp,microsoft_corp
coca-cola_company,3,valeant_pharmaceuticals_international_inc,blackrock_group_limited
coca-cola_company,3,interface_inc,armstrong_world_industries_inc
coca-cola_company,3,vir_biotechnology_inc,gilead_sciences_inc
coca-cola_company,3,frontier_communications_corp,xpo_logistics
coca-cola_company,3,vici_properties_inc,mgm_growth_properties_llc
coca-cola_company,3,skyworks_solutions,sierra_wireless_inc
coca-cola_company,3,mgm_growth_properties_llc,store_capital_corp
coca-cola_company,3,fireeye_inc,tenable_holdings_inc
coca-cola_company,2,morgan_stanley_international_holdings_inc,eaton_vance_corp
coca-cola_company,3,apollo_investment_corp,radius_health
coca-cola_company,2,santander_holdings_usa_inc,first_commonwealth_financial_corp
coca-cola_company,3,howard_bancorp_inc,first_national_bank_[va]
coca-cola_company,3,fair_isaac_corp,evine_live_inc
coca-cola_company,3,agilent_technologies_inc,hologic_inc
coca-cola_company,3,ncr_corp,fujitsu_ltd
coca-cola_company,3,motorola_solutions,comtech_telecommunications_corp_/de/
coca-cola_company,3,lannett_co_inc,menlo_therapeutics_inc
coca-cola_company,3,simon_property_group_inc_/de/,united_arrows_ltd
coca-cola_company,3,bloomin'_brands_inc,yum_brands_inc
coca-cola_company,3,vocera_communications_inc,accuray_inc
coca-cola_company,3,bgc_partners_inc,view_inc
coca-cola_company,3,genworth_financial_inc,horizon_technology_finance_corp
coca-cola_company,3,valeant_pharmaceuticals_international_inc,eton_pharmaceuticals_inc
coca-cola_company,3,badger_meter_inc,yokogawa_electric_corp
coca-cola_company,3,phillips_66_partners_lp,sumitomo_mitsui_financial_group_inc
coca-cola_company,3,nanthealth_inc,datadog_inc
coca-cola_company,3,state_street_corp,usa_capital_management_inc
coca-cola_company,3,pfizer_inc,array_biopharma_inc
coca-cola_company,3,centurylink_inc,actel_corp
coca-cola_company,2,broadcom_ltd,integrated_device_technology_inc
coca-cola_company,3,dana_inc,oc_oerlikon_corp_inc
coca-cola_company,3,las_vegas_sands_corp,sands_china
coca-cola_company,3,hill_international_inc,allegro_merger_corp
coca-cola_company,3,us_foods_holding_corp,tech_data_cp
coca-cola_company,3,lci_industries,american_commercial_lines_inc
coca-cola_company,3,8x8_inc,cavium_inc
coca-cola_company,3,apollo_investment_corp,electro_rent_corp
coca-cola_company,3,varex_imaging_corp,siemens_healthineers_ltd
coca-cola_company,3,unifi_inc,far_eastern_new_century_corporation
coca-cola_company,3,abbvie_inc,zeltiq_aesthetics_inc
